num_adults,num_children,days_before_plan,trip_duration,distance,origin_enc,destination_enc,event_type_enc
2,2,138,0,2176.500657775716,200,18,1
2,0,113,4,993.3555314509433,200,20,1
4,0,222,14,4634.735685129594,214,85,1
1,0,33,3,614.5481935311701,235,10,1
1,0,52,6,1094.2320053940605,148,20,1
1,0,58,0,1285.9156306197776,4,146,1
2,0,239,14,8999.53214509557,81,26,1
1,0,5,7,7269.641656482027,148,183,1
2,0,55,5,839.7878078629986,166,20,1
3,1,54,2,674.6202030891143,161,173,1
2,1,88,3,485.47066732558585,148,84,1
2,0,189,14,8948.709868941782,73,217,1
2,0,230,22,8798.974225913844,148,26,1
1,0,15,5,2196.956894015903,18,18,1
2,0,35,0,572.2819088776124,209,185,1
2,1,144,11,1215.3128893690316,129,182,1
1,0,55,0,8123.679970125933,91,93,1
2,3,146,7,536.0674526194209,209,148,1
1,0,61,4,6118.148060224273,89,121,1
2,0,75,2,748.6578647824563,129,142,1
2,0,15,14,858.0998498206118,17,46,1
1,0,5,1,455.9614081456847,73,233,1
1,0,82,45,9197.491229047806,166,103,1
1,0,139,17,6654.16134882398,166,53,1
3,2,136,42,2019.541001064782,89,212,1
1,0,6,1,412.78913778798074,42,100,1
1,0,6,1,400.29503286016035,161,100,1
1,0,62,21,8001.526743689072,173,184,1
4,0,125,22,2042.4541112865993,73,118,1
1,0,48,14,2042.4541112865993,73,118,1
4,2,156,15,3291.004607652178,166,246,1
3,1,74,0,917.7162873664315,200,260,1
2,0,148,6,1197.2326173596953,89,164,1
1,0,123,30,1437.9784147329353,161,141,1
1,0,8,7,1658.2153082400275,18,197,1
1,0,23,4,684.9746123077825,235,208,1
1,0,20,2,1208.0542127999213,166,182,1
1,0,15,0,893.4620082864637,73,164,1
1,0,18,5,377.15009130071513,148,160,1
1,0,44,0,2002.0044627959094,73,14,1
2,0,30,0,1417.686671612585,23,223,1
1,0,137,0,9290.296078421099,135,168,1
2,0,89,13,1166.1499196406728,73,20,1
1,0,1,0,623.552776127382,148,173,1
1,0,39,0,444.22462120923745,173,36,1
1,0,40,0,1006.3901733481367,209,10,1
1,0,27,0,9128.602150900717,156,246,1
1,0,128,0,16961.052989165884,166,239,1
2,1,15,18,1855.3732634792686,148,5,1
1,0,36,8,1004.2845929398839,42,61,1
2,0,56,2,906.9076169193528,203,233,1
1,0,17,10,784.4556340795522,218,21,1
1,0,23,6,523.1100553215556,219,21,1
1,0,134,11,8196.176690849341,166,66,1
2,0,133,6,363.62089779824953,91,159,1
1,0,47,4,482.20746877115215,89,34,1
1,0,125,7,1253.1127364963675,81,197,1
1,0,13,7,2042.4541112865993,73,118,1
1,0,30,14,9723.164842346838,81,95,1
1,0,18,11,1911.9515816062797,148,87,1
1,0,15,10,600.4217953856755,148,102,1
1,0,25,3,750.0276510218146,88,200,1
1,0,32,6,7329.582620366659,166,92,1
1,0,1,7,1020.9933636364696,144,200,1
1,0,3,6,1029.5573936157662,209,141,1
1,0,79,91,6868.476445870249,99,168,1
1,0,14,3,2042.4541112865993,73,118,1
1,0,325,0,843.2475478970989,139,66,1
4,0,222,15,826.4697802932689,161,20,1
2,0,69,2,411.0813938038978,89,93,1
3,1,136,22,2105.7427356904136,45,119,1
4,0,144,14,10089.040451062965,144,252,1
2,0,185,10,8196.176690849341,166,66,1
1,0,17,4,1768.3147518636633,200,118,1
1,0,1,2,1121.8698481294002,89,173,1
1,0,36,11,7791.620398010285,81,25,1
1,0,153,16,8196.335194101344,81,215,1
1,0,156,0,993.3555314509433,17,235,1
1,0,9,17,1869.8246648049528,81,118,1
1,0,99,1,482.20746877115215,30,102,1
1,0,150,16,5866.746686320815,129,270,1
1,0,9,41,1016.2458278866029,129,9,1
2,0,52,0,1887.7660275671271,123,30,1
1,2,113,0,8818.712581977437,18,66,1
2,0,24,0,411.0813938038978,81,102,1
2,0,74,8,12036.099740433172,73,79,1
3,0,176,14,634.5939105120597,81,142,1
2,0,117,2,1106.7356286832642,166,208,1
1,0,19,3,578.311238314878,81,255,1
1,0,17,10,3912.5432244573426,73,244,1
1,0,19,2,817.4703249043857,81,36,1
1,0,53,1,577.3554834628349,18,10,1
6,0,153,16,7870.417683027646,9,147,1
1,0,110,0,732.5172249951619,163,102,1
2,0,12,2,519.0756638822033,200,21,1
4,0,152,2,1139.8788392290683,200,197,1
2,0,230,0,18181.912955484175,81,6,1
2,0,147,10,1139.9131569292506,81,187,1
2,0,166,17,12395.337458817463,166,79,1
2,0,240,21,16961.052989165884,166,239,1
2,0,5,2,826.4697802932689,161,20,1
5,0,55,4,738.4773623122284,129,10,1
1,0,8,3,753.3276387640323,223,102,1
1,0,38,9,6027.611890464817,73,178,1
3,0,26,26,1352.8161655242184,166,9,1
1,0,20,0,919.6283614443845,218,102,1
1,0,1,0,481.9883183830375,73,142,1
3,0,19,0,475.785528758249,73,21,1
2,0,20,7,1183.9305465627483,18,208,1
1,0,25,27,9786.63915224464,166,109,1
2,1,152,9,5665.473611896132,73,267,1
2,1,161,0,1189.3482899962726,7,190,1
3,0,134,0,488.6787025464547,166,275,1
1,0,4,7,2341.014122318334,129,12,1
1,0,84,6,872.3085800299762,45,86,1
2,0,48,4,1085.8452353698315,81,82,1
2,0,78,98,1085.8452353698315,81,82,1
2,0,38,12,5249.66551541897,166,85,1
1,0,67,0,1085.8452353698315,81,82,1
1,0,92,6,9377.746933083119,81,210,1
1,0,59,22,1855.3732634792686,148,5,1
1,0,355,6,5862.6854455941975,9,178,1
1,0,60,3,274.30713874631147,166,34,1
1,0,8,5,2137.1160117701165,89,119,1
1,0,14,7,8999.53214509557,81,26,1
1,0,19,3,552.0490359204092,89,235,1
1,0,29,7,6118.148060224273,89,121,1
1,0,106,28,8999.53214509557,81,26,1
1,0,353,4,591.3531012766844,235,257,1
1,0,154,13,12395.337458817463,166,79,1
2,0,247,0,8948.709868941782,73,217,1
1,2,61,8,2249.1605466094175,18,5,1
2,0,13,13,10723.85936923548,81,140,1
2,0,222,15,7772.763091428809,209,104,1
3,0,41,8,1040.03254359256,166,148,1
2,0,141,31,8000.629066933149,144,273,1
1,0,30,0,1817.7570794230262,4,93,1
1,0,61,0,1387.1942048796438,7,235,1
1,0,356,0,1291.4448047904011,72,62,1
1,0,22,0,4065.729598991126,30,244,1
1,0,23,0,2042.4541112865993,73,118,1
1,0,74,0,711.733085684785,81,173,1
2,0,38,0,1463.773640132817,166,5,1
1,0,2,5,1369.851797625822,42,9,1
2,0,265,7,5599.983415208189,166,152,1
1,0,84,28,1625.5595082744103,18,75,1
2,0,11,3,1080.5594692516872,18,173,1
2,0,172,2,836.5830061002276,73,86,1
4,1,205,11,1658.7858501780258,89,197,1
3,0,157,1,1139.8788392290683,200,197,1
1,0,3,3,622.6263261974611,45,23,1
1,0,50,5,804.2990000889107,45,173,1
1,0,18,5,1131.6575114063335,73,208,1
2,0,15,13,16101.004360314668,81,29,1
2,0,130,7,4391.9932630788335,81,77,1
1,0,172,23,1869.8246648049528,81,118,1
1,0,114,24,1757.1429892228853,81,136,1
1,0,52,14,8414.724565276902,81,206,1
2,0,47,4,1492.2285319376274,89,20,1
2,0,184,16,1121.8698481294002,89,173,1
3,2,146,14,8341.106668577504,148,271,1
2,1,122,20,8424.188993172136,196,168,1
2,0,212,35,10321.574405833464,200,162,1
1,0,255,14,6304.283388618079,200,178,1
2,0,52,4,981.4697209098669,223,84,1
4,2,124,15,7801.509774329568,73,25,1
1,0,161,7,7850.160439963512,200,25,1
2,0,96,3,980.8909080475809,73,36,1
1,0,13,15,2176.500657775716,200,18,1
1,0,5,3,1379.889794655326,4,100,1
1,0,14,5,1209.8554289331869,42,8,1
2,2,148,14,1084.1835628313038,88,9,1
1,0,27,5,1339.4527129385197,161,9,1
4,1,135,23,9197.491229047806,166,103,1
1,0,91,14,5837.819961979759,166,178,1
2,1,134,22,1208.0542127999213,166,182,1
1,0,14,31,15715.752502225621,166,199,1
1,0,1,2,841.0907898964697,218,190,1
1,0,26,1,1538.3838081425642,12,173,1
1,0,285,14,4986.816814425504,129,85,1
1,0,26,2,328.14341902286844,144,100,1
1,1,48,3,685.903871745599,153,190,1
3,0,154,14,2112.75823321251,166,14,1
2,0,45,14,5506.307790711964,166,267,1
1,0,35,6,786.3916459605509,209,9,1
1,0,47,15,9782.051413948015,209,198,1
2,0,150,21,2019.2417608871206,166,117,1
5,0,60,3,1106.7356286832642,166,208,1
2,0,8,14,8046.784035630668,89,57,1
3,0,140,14,748.6578647824563,125,146,1
1,0,6,0,8495.65002898565,166,57,1
1,0,97,14,8999.53214509557,81,26,1
1,0,171,6,1511.7723918299248,18,20,1
1,1,5,7,1352.8161655242184,166,9,1
2,4,235,7,5249.66551541897,166,85,1
1,0,8,14,1208.0542127999213,166,182,1
2,1,75,3,1463.773640132817,166,5,1
1,0,8,63,1728.757783758796,129,43,1
1,0,156,20,12110.910052224692,153,79,1
1,0,157,19,12110.910052224692,153,79,1
1,0,1,4,2014.630839652041,45,118,1
4,0,156,21,6032.307856949598,148,172,1
2,0,28,12,8288.189407194108,30,66,1
2,0,83,28,8799.095727045007,166,195,1
1,0,157,21,9464.107152389457,148,218,1
1,2,123,28,2709.6518916760756,18,58,1
3,1,133,27,11594.758524795034,166,122,1
2,0,153,9,2440.354095008838,45,18,1
3,1,141,18,1814.5135561294073,18,14,1
2,0,121,42,2344.644197894768,45,12,1
2,0,47,9,2014.630839652041,45,118,1
2,0,137,30,8999.53214509557,81,26,1
3,0,68,7,1218.1225032774942,148,197,1
2,0,77,23,3506.788361661043,148,244,1
3,0,13,14,877.8318115774055,200,23,1
2,0,141,3,514.7824529005711,18,260,1
1,0,80,4,1166.1499196406728,73,20,1
2,1,127,3,762.5386734136413,73,255,1
2,0,6,7,1874.0031895165148,81,141,1
1,0,8,15,1218.1225032774942,148,197,1
1,0,33,4,720.5277751099085,148,208,1
2,0,62,2,737.1027319831703,200,142,1
2,0,50,9,6376.522579520212,214,178,1
2,0,15,3,509.95393432371014,200,10,1
4,0,16,32,662.3415475765808,148,10,1
4,0,134,17,1671.603897179963,144,14,1
2,0,60,3,878.2979897530255,166,21,1
2,0,63,7,3291.004607652178,166,246,1
4,0,122,16,7876.435343060149,153,159,1
1,0,195,7,1451.9860345759382,161,5,1
2,0,121,15,5519.797120941223,166,270,1
3,0,158,15,1470.0622345133554,42,141,1
2,0,45,3,639.5856776746692,166,160,1
2,2,138,21,5653.457526226119,166,268,1
2,0,6,8,1218.1225032774942,148,197,1
1,1,68,9,949.8527549851198,148,145,1
2,0,137,8,2112.75823321251,166,14,1
2,0,21,7,1658.2153082400275,18,197,1
2,0,225,7,3284.4331275497384,42,246,1
1,0,22,7,1749.6858820835914,73,136,1
1,0,0,0,412.78913778798074,42,100,1
1,0,9,2,1483.7840457463226,81,8,1
1,0,40,5,785.0890454738188,42,82,1
2,0,18,9,2440.354095008838,45,18,1
1,0,281,54,8999.53214509557,81,26,1
1,0,149,53,11125.652959634168,33,142,1
1,0,0,0,9197.080688493781,9,26,1
2,0,47,4,509.95393432371014,200,10,1
3,0,17,10,9321.26373616954,81,135,1
2,0,49,2,497.2848552087607,89,200,1
2,0,15,4,448.51677421442463,81,46,1
1,0,14,0,878.2979897530255,18,190,1
2,0,11,9,3170.4879493281273,45,144,1
2,0,169,5,1091.0725625697346,45,208,1
2,0,23,3,577.3554834628349,18,10,1
1,0,55,3,881.997344135459,166,200,1
1,0,1,4,1333.9580108628527,153,182,1
2,0,34,7,564.2780708459703,129,255,1
1,0,118,0,484.2347413231635,121,82,1
1,0,27,21,7407.866218660928,81,15,1
1,0,291,12,9387.444235788284,81,62,1
1,0,37,141,6000.255524604228,166,269,1
1,0,209,3,587.1164799135066,144,91,1
2,0,4,9,1200.0382152977347,161,182,1
2,2,55,7,7710.975642981941,88,159,1
1,0,28,14,1399.9249281637285,129,141,1
1,0,7,7,1473.9445526962982,153,141,1
1,0,161,0,1068.046688159527,12,208,1
1,0,215,0,6354.8449176901695,222,84,1
1,0,285,0,9387.444235788284,81,62,1
4,0,153,7,3261.0960884264177,148,243,1
1,0,157,2,519.0756638822033,200,21,1
7,0,55,3,881.997344135459,166,200,1
1,0,107,4,1918.8242891301998,166,105,1
2,0,95,5,1658.7858501780258,89,197,1
2,0,78,10,1658.413440326145,73,117,1
4,0,19,0,685.903871745599,153,190,1
4,0,20,0,685.903871745599,153,190,1
2,0,123,3,1007.1052161865573,153,36,1
2,0,75,12,1006.3901733481367,209,10,1
1,0,110,14,9341.5501745503,166,62,1
2,0,28,7,2044.5793587121827,89,14,1
7,0,134,10,1399.9249281637285,129,141,1
2,0,18,8,1800.0297206659268,200,212,1
2,0,91,0,934.9365925922027,18,142,1
1,0,152,28,3134.8579242468477,210,84,1
1,0,34,17,1139.9131569292506,81,187,1
1,0,15,2,485.47066732558585,73,168,1
1,0,21,4,2176.500657775716,200,18,1
1,0,19,14,10754.122879637722,166,162,1
1,0,250,9,604.3663741786344,144,255,1
1,0,0,0,672.799852795806,117,217,1
2,0,28,3,8061.687546062606,81,271,1
1,0,185,0,1340.6446776243747,73,197,1
1,0,103,7,617.1644812097453,81,233,1
1,0,19,2,1198.0182079263702,199,93,1
2,0,56,3,671.1717525153555,42,164,1
1,0,203,17,9744.633453865303,73,218,1
9,0,83,3,878.2979897530255,18,190,1
2,0,12,3,755.0608100865986,200,139,1
2,0,157,7,1183.9305465627483,18,208,1
1,0,207,9,1340.6446776243747,73,197,1
2,0,268,14,12036.099740433172,73,79,1
1,0,93,6,600.4217953856755,89,168,1
2,0,97,7,1749.6858820835914,73,136,1
1,0,154,12,7061.989978460351,18,67,1
1,0,37,30,16094.313104944544,18,239,1
1,0,2,4,4981.494678658867,45,85,1
1,0,132,7,1197.2326173596953,89,164,1
1,0,32,15,1738.2361628525184,200,5,1
1,1,156,10,7264.743106600164,148,53,1
2,0,12,8,2440.354095008838,16,50,1
2,0,122,7,1835.2148232332822,200,119,1
1,0,78,15,7082.355281965517,180,269,1
2,2,64,0,1208.0542127999213,158,190,1
2,2,64,0,1208.0542127999213,158,190,1
1,0,9,0,7224.4086509507515,166,184,1
1,0,12,15,1768.3147518636633,200,118,1
1,0,26,0,2862.1473296596705,210,21,1
1,0,134,27,6404.938006927584,18,129,1
3,0,81,3,509.95393432371014,200,10,1
3,1,161,0,2202.4790981726237,10,93,1
1,0,300,14,8495.65002898565,166,57,1
2,0,47,3,1671.603897179963,144,14,1
1,0,123,0,9560.539251280887,9,253,1
2,1,21,6,435.5455373345045,81,21,1
2,0,151,7,9104.903097548544,166,135,1
1,0,106,18,7804.921827939656,214,57,1
1,0,7,3,8196.335194101344,81,215,1
2,0,178,8,1215.3128893690316,129,182,1
1,0,97,83,9197.491229047806,166,103,1
5,0,83,10,1094.2320053940605,148,20,1
4,0,148,14,12267.537100934685,144,79,1
1,0,161,0,1463.773640132817,4,190,1
2,0,138,17,10651.408377786474,88,162,1
1,0,7,0,1486.5326993089761,148,8,1
1,0,13,11,2042.4541112865993,73,118,1
1,0,12,2,2253.463728010883,166,118,1
1,0,9,1,585.3951211464987,166,245,1
1,0,225,23,9092.325248112738,45,26,1
1,0,54,6,1315.1573218243059,144,141,1
1,0,6,0,1208.0542127999213,166,182,1
1,0,56,2,1865.4742505759734,166,38,1
2,0,35,15,9770.122730836274,89,62,1
4,0,265,7,6198.492311203616,81,178,1
1,0,47,2,1736.011179664354,18,118,1
1,0,11,92,2624.7072867618654,39,102,1
1,0,3,4,8454.068074252451,45,66,1
2,0,117,14,1166.1499196406728,73,20,1
1,1,164,4,566.691083699681,73,100,1
2,0,1,8,8999.53214509557,81,26,1
1,0,3,5,2197.9425218104047,81,87,1
2,0,8,11,9103.024921418595,148,109,1
1,0,1,8,2073.2132125971075,185,84,1
1,0,53,2,517.9050151072023,200,251,1
2,0,3,0,674.6202030891143,161,173,1
1,0,11,2,881.997344135459,166,200,1
3,0,39,8,7361.378670707464,166,159,1
1,0,173,0,5506.307790711964,166,267,1
1,0,18,4,669.6288740937291,235,21,1
3,1,138,29,2471.0439380745206,73,18,1
1,0,12,0,8954.322413424146,189,190,1
1,0,183,21,9327.986861285082,18,135,1
2,0,15,3,804.1223872560355,89,234,1
1,0,15,0,1649.555475894985,203,197,1
1,0,18,0,485.47066732558585,73,168,1
2,0,110,3,1768.3147518636633,200,118,1
2,0,96,3,687.622327698647,18,36,1
2,0,33,2,804.1223872560355,89,234,1
1,0,200,7,8061.687546062606,81,271,1
2,0,94,4,5837.819961979759,166,178,1
2,0,106,21,8527.093324422636,81,17,1
2,0,161,28,8999.53214509557,81,26,1
4,0,105,30,9377.746933083119,81,210,1
2,0,37,3,530.5854767709526,214,257,1
3,0,135,15,12395.337458817463,166,79,1
1,0,16,10,2198.058219832241,89,141,1
1,0,101,4,1315.1124218469026,200,234,1
1,0,39,3,1437.9784147329353,161,141,1
1,1,33,17,1339.4527129385197,161,9,1
6,1,146,10,1545.4581404970988,73,8,1
1,0,23,3,934.9365925922027,18,142,1
2,0,21,7,980.8909080475809,73,36,1
1,0,5,2,6027.611890464817,73,178,1
1,0,13,2,1093.5366474678003,81,20,1
1,0,148,20,2202.4790981726237,81,12,1
1,0,18,4,473.0682745948962,209,100,1
1,0,55,3,994.5783485209441,17,141,1
1,0,4,10,685.903871745599,166,173,1
1,0,176,13,7890.948865669052,89,72,1
1,0,42,3,1093.5366474678003,81,20,1
2,0,21,3,1131.6575114063335,73,208,1
2,0,154,48,2272.699920870217,17,212,1
2,0,154,0,1447.1037712513842,166,141,1
1,0,153,12,1359.6974702514285,209,43,1
1,0,31,11,7791.620398010285,81,25,1
2,0,36,0,671.1717525153555,42,164,1
2,0,18,5,426.9047364648418,218,235,1
1,0,228,7,7407.866218660928,81,15,1
2,0,286,25,8999.53214509557,81,26,1
1,0,14,5,1381.7020601580798,148,82,1
2,0,89,2,485.47066732558585,148,84,1
4,0,108,16,8957.4588184405,9,135,1
1,0,5,8,738.4773623122284,9,146,1
1,0,17,29,1931.1216854862391,18,9,1
2,0,234,4,1134.0591437036287,45,20,1
4,0,159,2,478.5795163902355,45,21,1
2,0,51,13,1306.669402457686,45,197,1
2,0,213,16,1306.669402457686,45,197,1
1,0,11,24,7878.277877762095,73,271,1
2,0,19,11,1817.7570794230262,81,5,1
1,0,116,19,10723.85936923548,81,140,1
1,0,12,22,10297.106690987392,81,162,1
1,0,265,5,6198.492311203616,81,178,1
1,0,20,5,955.9265611831379,81,208,1
2,0,149,14,9343.372386480383,81,252,1
4,0,117,14,1877.1571832040602,89,8,1
2,0,266,0,728.1337771480738,89,46,1
2,0,5,6,411.0813938038978,89,93,1
1,0,32,10,1658.7858501780258,89,197,1
3,0,177,0,7447.337650011254,103,26,1
2,0,202,7,1486.5326993089761,148,8,1
2,0,9,4,1094.2320053940605,148,20,1
1,0,54,7,1094.2320053940605,148,20,1
2,0,14,2,600.4217953856755,148,102,1
1,0,235,91,12211.235170805014,148,213,1
1,0,20,2,756.7273654484532,144,9,1
1,0,12,1,674.6202030891143,161,173,1
4,0,11,2,1142.9896268969314,73,234,1
4,0,124,28,6198.492311203616,81,178,1
2,0,47,0,9466.553199489143,166,26,1
1,0,64,4,1333.9580108628527,153,182,1
4,1,104,21,2202.4790981726237,81,12,1
2,2,55,6,2766.5438072089555,166,243,1
2,0,75,2,1483.7840457463226,81,8,1
2,0,125,22,8745.122247008983,148,219,1
3,2,112,53,1766.7979304095168,235,118,1
2,0,127,5,1220.576629807948,129,61,1
2,1,127,14,5714.959811946476,209,267,1
2,0,231,2,435.5455373345045,81,21,1
1,2,147,25,1029.5573936157662,209,141,1
2,0,72,7,1244.0994663867443,166,36,1
1,0,191,20,9327.986861285082,18,135,1
1,0,136,12,6385.766410038631,18,178,1
1,2,204,3,499.7555160959635,45,142,1
1,1,153,14,1222.5069142244668,81,13,1
5,1,201,20,7744.9970087454285,89,159,1
2,0,7,3,2654.853925706632,148,246,1
1,0,156,4,2112.75823321251,166,14,1
1,0,37,0,2759.8408352352676,167,17,1
2,0,105,0,2176.2428938399553,3,21,1
2,0,149,0,3588.9783110528606,156,134,1
5,0,18,3,877.8318115774055,200,23,1
2,0,84,6,1869.8246648049528,81,118,1
1,0,93,38,5506.307790711964,166,267,1
1,0,183,0,807.8892934923692,19,21,1
1,0,43,11,548.1995979761815,32,168,1
2,1,158,0,1515.4536025052746,45,8,1
1,0,5,0,364.4887855611681,45,102,1
2,0,201,7,1306.669402457686,45,197,1
3,0,13,7,1166.1499196406728,73,20,1
2,0,59,4,836.5830061002276,73,86,1
2,1,18,9,1623.1198659651652,73,182,1
1,0,142,28,7058.584796697433,81,56,1
2,0,201,9,11930.804753365857,81,79,1
3,0,231,4,955.9265611831379,81,208,1
1,0,171,0,9797.880639287647,81,253,1
2,0,58,0,1708.7896742388493,94,26,1
1,0,121,44,9525.797089358846,131,140,1
2,0,151,0,1666.8518033181929,148,1,1
2,1,25,11,1855.3732634792686,148,5,1
2,0,173,25,18133.598350456334,148,6,1
1,0,1,7,923.6808090047898,148,142,1
2,0,31,5,1496.1628290648227,148,148,1
1,0,202,14,1218.1225032774942,148,197,1
1,0,81,11,6639.952761077837,148,274,1
1,0,17,4,497.2848552087607,173,102,1
1,0,142,7,1387.1942048796438,200,8,1
1,0,59,9,1832.0125899036636,200,141,1
1,0,286,14,7850.80207837818,200,159,1
4,0,68,4,2305.621880411282,203,141,1
1,0,52,11,9658.000555446957,214,130,1
1,0,12,2,742.8796719458292,219,50,1
1,0,52,6,1094.2320053940605,148,20,1
3,2,143,28,8249.834616044865,81,68,1
3,0,189,6,1655.8425301672887,129,187,1
1,2,134,34,9625.385853066227,42,125,1
1,0,28,3,685.903871745599,153,190,1
2,0,80,5,1306.669402457686,45,197,1
2,0,87,5,509.95393432371014,200,10,1
1,0,28,0,1200.0382152977347,161,182,1
1,0,152,16,1470.0622345133554,42,141,1
1,0,6,13,2291.833700655045,81,18,1
1,1,135,8,2286.326451011945,89,87,1
1,0,53,0,2260.8758826101903,39,50,1
2,0,99,14,713.3402267490414,129,197,1
3,0,0,0,4563.51826054853,74,168,1
4,0,115,9,3617.2152337807042,18,243,1
2,0,19,2,1009.1944873684404,144,10,1
1,0,14,0,3254.7110906291887,127,168,1
1,0,79,2,1447.1037712513842,166,141,1
1,0,55,12,9580.756461792891,73,207,1
3,1,124,0,7361.378670707464,166,159,1
2,0,4,7,1028.7243877112787,161,148,1
3,0,164,0,9466.553199489143,23,190,1
4,0,33,3,2045.5485810382886,45,212,1
3,0,219,7,1093.9621829093915,45,91,1
1,0,40,12,2042.4541112865993,73,118,1
1,0,143,30,1339.4527129385197,161,9,1
1,0,69,15,1339.4527129385197,161,9,1
1,0,12,0,485.47066732558585,73,168,1
2,0,35,1,1399.9249281637285,124,146,1
3,1,44,5,1253.1127364963675,81,197,1
3,0,6,7,2249.1605466094175,18,5,1
4,0,161,0,1668.9504442486643,192,79,1
1,0,0,15,8981.043367938777,200,26,1
1,0,17,3,360.32735370511847,134,85,1
2,2,162,11,737.1027319831703,200,142,1
5,0,166,2,552.0490359204092,89,235,1
4,0,146,14,578.311238314878,81,255,1
1,0,26,0,944.3745641488613,121,21,1
2,2,141,11,8208.236079167722,144,57,1
4,1,54,4,344.9646886683461,166,142,1
2,0,33,14,3517.6636246692387,89,243,1
2,0,339,14,3517.6636246692387,89,243,1
1,0,11,15,8835.532480886459,89,26,1
1,0,33,3,669.6288740937291,235,21,1
1,0,48,3,1874.0031895165148,81,141,1
1,0,82,14,934.9365925922027,18,142,1
1,0,89,4,6474.654607025006,18,269,1
1,0,169,28,16312.517724205738,81,155,1
1,0,3,10,453.4699256107557,73,275,1
1,0,3,13,10723.85936923548,81,140,1
1,0,7,1,2954.364513761449,81,246,1
1,0,7,10,479.99549901512796,148,251,1
1,0,41,9,2019.2417608871206,166,117,1
1,0,45,7,8717.758809653618,153,66,1
1,2,120,52,7959.344997105744,166,231,1
1,0,174,15,639.5856776746692,166,160,1
1,0,2,22,3284.4331275497384,42,246,1
1,0,13,16,8759.752203363023,129,206,1
1,0,33,0,1816.1369013028796,12,93,1
4,1,76,7,737.1027319831703,200,142,1
4,0,264,2,472.4230286615562,45,251,1
3,0,13,7,1658.7858501780258,89,197,1
1,0,153,14,6367.917550876588,214,121,1
2,0,144,5,1284.4944537566553,200,187,1
2,2,146,7,756.7273654484532,144,9,1
2,0,3,0,2291.833700655045,81,18,1
4,0,82,0,519.0756638822033,18,235,1
3,1,149,20,2149.0214951573175,73,1,1
4,0,27,0,519.0756638822033,200,21,1
2,0,4,2,511.44088421401,81,160,1
2,0,7,15,2835.3763874028214,200,246,1
3,0,76,8,6491.7812744289895,148,178,1
2,0,79,13,8775.484510817832,73,134,1
2,0,154,25,7801.161750262349,148,57,1
2,0,206,16,2995.148622165631,235,144,1
2,0,7,14,8482.566946058234,42,57,1
5,0,58,4,6217.504235814179,88,178,1
1,0,96,2,1106.7356286832642,166,208,1
1,0,30,8,585.3951211464987,209,190,1
1,0,33,0,1952.9310350574217,144,118,1
1,0,184,14,9037.408933700177,148,108,1
1,0,333,0,10279.673135367162,81,223,1
1,0,13,98,1016.2458278866029,129,9,1
1,0,14,16,9698.023568233933,209,26,1
1,0,26,2,786.4314650244364,71,190,1
1,0,43,0,1352.8161655242184,166,9,1
1,0,45,3,8196.176690849341,166,66,1
1,0,26,7,5238.467645856197,42,85,1
1,0,45,7,2732.9349036384256,153,246,1
1,0,106,25,8482.566946058234,42,57,1
2,0,86,3,558.4216929762351,118,217,1
2,0,188,16,2198.058219832241,89,141,1
1,0,3,0,344.9646886683461,125,190,1
3,1,42,7,2107.94630193146,42,14,1
4,1,154,20,1016.2458278866029,129,9,1
2,0,15,3,1093.5366474678003,81,20,1
2,0,83,9,1218.1225032774942,148,197,1
1,0,1,2,634.5939105120597,81,142,1
1,0,281,76,9466.553199489143,166,26,1
1,0,1,2,1513.5184814960246,141,259,1
2,0,59,4,738.4773623122284,129,10,1
2,0,342,11,9352.854168409147,129,26,1
2,1,134,12,1306.669402457686,45,197,1
3,0,142,19,9258.779838213424,148,134,1
1,0,99,5,9343.372386480383,81,252,1
1,0,124,23,2471.0439380745206,73,18,1
1,0,19,3,639.5856776746692,140,190,1
1,0,106,55,10122.679289699112,166,218,1
5,0,195,0,7801.509774329568,73,25,1
1,0,62,0,1200.0382152977347,158,185,1
1,0,215,12,6491.7812744289895,148,178,1
1,0,32,0,3185.18707832991,127,93,1
1,0,2,0,1609.9850270728807,45,182,1
3,0,96,0,3454.650638751524,90,79,1
2,0,66,0,662.3415475765808,148,10,1
1,0,110,0,1736.011179664354,18,118,1
1,0,4,0,3620.721716104161,18,144,1
1,0,1,14,8625.375162497063,18,26,1
1,0,82,19,6377.048477464876,152,21,1
1,0,2,0,674.6202030891143,161,173,1
1,0,38,0,1886.4902496325756,166,43,1
1,0,7,0,10103.341545278405,190,46,1
1,0,58,0,1009.1944873684404,144,10,1
1,0,25,0,878.2979897530255,166,21,1
1,0,0,0,8736.604371118137,216,148,1
2,0,175,10,7236.223035408834,73,15,1
2,0,7,14,8482.566946058234,42,57,1
2,0,77,4,720.5277751099085,148,208,1
3,0,12,14,6124.002964601738,81,71,1
1,0,47,4,368.81839594644583,89,10,1
1,1,97,27,11930.804753365857,81,79,1
2,2,159,2,600.4217953856755,148,102,1
1,0,7,7,1911.9515816062797,148,87,1
1,0,27,2,1753.3006307169323,148,136,1
1,0,115,1,1340.6446776243747,73,197,1
1,0,131,8,552.0490359204092,200,102,1
2,0,16,6,8875.5302826164,148,66,1
2,0,58,4,1106.7356286832642,166,208,1
2,0,11,2,300.6196865814671,148,93,1
2,0,21,2,1142.9896268969314,73,234,1
2,0,41,3,751.127686965764,89,190,1
2,0,94,4,1306.669402457686,45,197,1
